Run_Number,Indentor X Position,Indentor Y Position,Stiffener Rib Angle,Stiffener Rib Height,Stiffener Rib Position,Stiffener Rib Width
402,153.7734723,-60.85199264,104.1894531,14.93896484,354.3945313,14.52880859
403,26.27347227,46.64800736,104.1894531,14.93896484,354.3945313,14.52880859
404,376.8984723,-248.9769926,104.1894531,14.93896484,354.3945313,14.52880859
405,313.1484723,19.77300736,104.1894531,14.93896484,354.3945313,14.52880859
406,360.9609723,-101.1644926,104.1894531,14.93896484,354.3945313,14.52880859
407,297.2109723,60.08550736,104.1894531,14.93896484,354.3945313,14.52880859
408,18.30472227,-242.2582426,104.1894531,14.93896484,354.3945313,14.52880859
409,400.8047223,-134.7582426,104.1894531,14.93896484,354.3945313,14.52880859
410,337.0547223,133.9917574,104.1894531,14.93896484,354.3945313,14.52880859
411,2.367222272,-13.82074264,104.1894531,14.93896484,354.3945313,14.52880859
412,-29.50777773,-94.44574264,104.1894531,14.93896484,354.3945313,14.52880859
413,225.4922223,120.5542574,104.1894531,14.93896484,354.3945313,14.52880859
414,293.2265973,-212.0238676,104.1894531,14.93896484,354.3945313,14.52880859
415,356.9765973,-50.77386764,104.1894531,14.93896484,354.3945313,14.52880859
416,325.1015973,83.60113236,104.1894531,14.93896484,354.3945313,14.52880859
417,-41.46090273,-225.4613676,104.1894531,14.93896484,354.3945313,14.52880859
418,404.7890973,150.7886324,104.1894531,14.93896484,354.3945313,14.52880859
419,-9.585902728,-144.8363676,104.1894531,14.93896484,354.3945313,14.52880859
420,245.4140973,70.16363236,104.1894531,14.93896484,354.3945313,14.52880859
421,117.9140973,-37.33636764,104.1894531,14.93896484,354.3945313,14.52880859
422,54.16409727,-198.5863676,104.1894531,14.93896484,354.3945313,14.52880859
423,173.6953473,-3.742617645,104.1894531,14.93896484,354.3945313,14.52880859
424,237.4453473,-272.4926176,104.1894531,14.93896484,354.3945313,14.52880859
425,269.3203473,130.6323824,104.1894531,14.93896484,354.3945313,14.52880859
426,396.8203473,-191.8676176,104.1894531,14.93896484,354.3945313,14.52880859
427,-1.617152728,144.0698824,104.1894531,14.93896484,354.3945313,14.52880859
428,94.00784727,63.44488236,104.1894531,14.93896484,354.3945313,14.52880859
429,-97.24215273,9.694882355,104.1894531,14.93896484,354.3945313,14.52880859
430,159.7500348,81.92144486,104.1894531,14.93896484,354.3945313,14.52880859
431,32.25003477,-25.57855514,104.1894531,14.93896484,354.3945313,14.52880859
432,64.12503477,-106.2035551,104.1894531,14.93896484,354.3945313,14.52880859
433,191.6250348,-213.7035551,104.1894531,14.93896484,354.3945313,14.52880859
434,-63.37496523,1.296444855,104.1894531,14.93896484,354.3945313,14.52880859
435,143.8125348,-146.5160551,104.1894531,14.93896484,354.3945313,14.52880859
436,398.8125348,68.48394486,104.1894531,14.93896484,354.3945313,14.52880859
437,-79.31246523,95.35894486,104.1894531,14.93896484,354.3945313,14.52880859
438,247.4062848,-193.5473051,104.1894531,14.93896484,354.3945313,14.52880859
439,406.7812848,-274.1723051,104.1894531,14.93896484,354.3945313,14.52880859
440,88.03128477,-220.4223051,104.1894531,14.93896484,354.3945313,14.52880859
441,215.5312848,-112.9223051,104.1894531,14.93896484,354.3945313,14.52880859
442,-39.46871523,102.0776949,104.1894531,14.93896484,354.3945313,14.52880859
443,72.09378477,8.015194855,104.1894531,14.93896484,354.3945313,14.52880859
444,135.8437848,-260.7348051,104.1894531,14.93896484,354.3945313,14.52880859
445,231.4687848,34.89019486,104.1894531,14.93896484,354.3945313,14.52880859
446,103.9687848,142.3901949,104.1894531,14.93896484,354.3945313,14.52880859
447,-91.26559023,-190.1879301,104.1894531,14.93896484,354.3945313,14.52880859
448,291.2344098,-82.68793014,104.1894531,14.93896484,354.3945313,14.52880859
449,327.8408551,-152.6049223,104.1894531,14.93896484,354.3945313,14.52880859
450,-90.51851992,-135.8080473,104.1894531,14.93896484,354.3945313,14.52880859
451,-101.2265277,154.1480074,117.9394531,15.87646484,341.8945313,38.59130859
452,153.7734723,-60.85199264,117.9394531,15.87646484,341.8945313,38.59130859
453,26.27347227,46.64800736,117.9394531,15.87646484,341.8945313,38.59130859
454,376.8984723,-248.9769926,117.9394531,15.87646484,341.8945313,38.59130859
455,313.1484723,19.77300736,117.9394531,15.87646484,341.8945313,38.59130859
456,360.9609723,-101.1644926,117.9394531,15.87646484,341.8945313,38.59130859
457,297.2109723,60.08550736,117.9394531,15.87646484,341.8945313,38.59130859
458,18.30472227,-242.2582426,117.9394531,15.87646484,341.8945313,38.59130859
459,400.8047223,-134.7582426,117.9394531,15.87646484,341.8945313,38.59130859
460,337.0547223,133.9917574,117.9394531,15.87646484,341.8945313,38.59130859
461,2.367222272,-13.82074264,117.9394531,15.87646484,341.8945313,38.59130859
462,-29.50777773,-94.44574264,117.9394531,15.87646484,341.8945313,38.59130859
463,225.4922223,120.5542574,117.9394531,15.87646484,341.8945313,38.59130859
464,293.2265973,-212.0238676,117.9394531,15.87646484,341.8945313,38.59130859
465,356.9765973,-50.77386764,117.9394531,15.87646484,341.8945313,38.59130859
466,325.1015973,83.60113236,117.9394531,15.87646484,341.8945313,38.59130859
467,-41.46090273,-225.4613676,117.9394531,15.87646484,341.8945313,38.59130859
468,404.7890973,150.7886324,117.9394531,15.87646484,341.8945313,38.59130859
469,-9.585902728,-144.8363676,117.9394531,15.87646484,341.8945313,38.59130859
470,245.4140973,70.16363236,117.9394531,15.87646484,341.8945313,38.59130859
471,117.9140973,-37.33636764,117.9394531,15.87646484,341.8945313,38.59130859
472,54.16409727,-198.5863676,117.9394531,15.87646484,341.8945313,38.59130859
473,173.6953473,-3.742617645,117.9394531,15.87646484,341.8945313,38.59130859
474,237.4453473,-272.4926176,117.9394531,15.87646484,341.8945313,38.59130859
475,269.3203473,130.6323824,117.9394531,15.87646484,341.8945313,38.59130859
476,396.8203473,-191.8676176,117.9394531,15.87646484,341.8945313,38.59130859
477,-1.617152728,144.0698824,117.9394531,15.87646484,341.8945313,38.59130859
478,94.00784727,63.44488236,117.9394531,15.87646484,341.8945313,38.59130859
479,-97.24215273,9.694882355,117.9394531,15.87646484,341.8945313,38.59130859
480,159.7500348,81.92144486,117.9394531,15.87646484,341.8945313,38.59130859
481,32.25003477,-25.57855514,117.9394531,15.87646484,341.8945313,38.59130859
482,64.12503477,-106.2035551,117.9394531,15.87646484,341.8945313,38.59130859
483,191.6250348,-213.7035551,117.9394531,15.87646484,341.8945313,38.59130859
484,-63.37496523,1.296444855,117.9394531,15.87646484,341.8945313,38.59130859
485,143.8125348,-146.5160551,117.9394531,15.87646484,341.8945313,38.59130859
486,398.8125348,68.48394486,117.9394531,15.87646484,341.8945313,38.59130859
487,-79.31246523,95.35894486,117.9394531,15.87646484,341.8945313,38.59130859
488,247.4062848,-193.5473051,117.9394531,15.87646484,341.8945313,38.59130859
489,406.7812848,-274.1723051,117.9394531,15.87646484,341.8945313,38.59130859
490,88.03128477,-220.4223051,117.9394531,15.87646484,341.8945313,38.59130859
491,215.5312848,-112.9223051,117.9394531,15.87646484,341.8945313,38.59130859
492,-39.46871523,102.0776949,117.9394531,15.87646484,341.8945313,38.59130859
493,72.09378477,8.015194855,117.9394531,15.87646484,341.8945313,38.59130859
494,135.8437848,-260.7348051,117.9394531,15.87646484,341.8945313,38.59130859
495,231.4687848,34.89019486,117.9394531,15.87646484,341.8945313,38.59130859
496,103.9687848,142.3901949,117.9394531,15.87646484,341.8945313,38.59130859
497,-91.26559023,-190.1879301,117.9394531,15.87646484,341.8945313,38.59130859
498,291.2344098,-82.68793014,117.9394531,15.87646484,341.8945313,38.59130859
499,327.8408551,-152.6049223,117.9394531,15.87646484,341.8945313,38.59130859
500,-90.51851992,-135.8080473,117.9394531,15.87646484,341.8945313,38.59130859
501,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
502,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
503,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
504,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
505,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
506,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
507,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
508,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
509,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
510,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
511,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
512,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
513,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
514,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
515,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
516,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
517,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
518,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
519,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
520,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
521,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
522,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
523,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
524,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
525,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
526,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
527,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
528,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
529,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
530,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
531,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
532,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
533,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
534,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
535,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
536,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
537,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
538,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
539,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
540,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
541,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
542,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
543,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
544,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
545,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
546,-101.2265277,154.1480074,113.75,7.8125,362.5,29.6875
547,2.367222272,-13.82074264,113.75,7.8125,362.5,29.6875
548,117.9140973,-37.33636764,113.75,7.8125,362.5,29.6875
549,32.25003477,-25.57855514,113.75,7.8125,362.5,29.6875
550,215.5312848,-112.9223051,113.75,7.8125,362.5,29.6875
551,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
552,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
553,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
554,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
555,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
556,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
557,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
558,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
559,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
560,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
561,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
562,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
563,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
564,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
565,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
566,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
567,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
568,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
569,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
570,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
571,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
572,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
573,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
574,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
575,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
576,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
577,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
578,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
579,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
580,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
581,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
582,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
583,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
584,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
585,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
586,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
587,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
588,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
589,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
590,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
591,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
592,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
593,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
594,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
595,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
596,153.7734723,-60.85199264,104.375,18.59375,406.25,17.65625
597,-29.50777773,-94.44574264,104.375,18.59375,406.25,17.65625
598,54.16409727,-198.5863676,104.375,18.59375,406.25,17.65625
599,64.12503477,-106.2035551,104.375,18.59375,406.25,17.65625
600,-39.46871523,102.0776949,104.375,18.59375,406.25,17.65625
601,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
602,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
603,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
604,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
605,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
606,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
607,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
608,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
609,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
610,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
611,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
612,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
613,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
614,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
615,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
616,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
617,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
618,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
619,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
620,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
621,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
622,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
623,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
624,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
625,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
626,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
627,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
628,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
629,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
630,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
631,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
632,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
633,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
634,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
635,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
636,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
637,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
638,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
639,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
640,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
641,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
642,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
643,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
644,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
645,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
646,26.27347227,46.64800736,107.8125,14.140625,365.625,13.828125
647,225.4922223,120.5542574,107.8125,14.140625,365.625,13.828125
648,173.6953473,-3.742617645,107.8125,14.140625,365.625,13.828125
649,191.6250348,-213.7035551,107.8125,14.140625,365.625,13.828125
650,72.09378477,8.015194855,107.8125,14.140625,365.625,13.828125
651,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
652,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
653,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
654,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
655,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
656,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
657,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
658,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
659,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
660,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
661,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
662,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
663,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
664,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
665,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
666,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
667,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
668,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
669,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
670,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
671,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
672,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
673,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
674,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
675,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
676,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
677,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
678,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
679,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
680,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
681,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
682,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
683,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
684,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
685,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
686,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
687,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
688,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
689,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
690,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
691,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
692,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
693,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
694,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
695,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
696,376.8984723,-248.9769926,110.9375,10.859375,434.375,38.984375
697,293.2265973,-212.0238676,110.9375,10.859375,434.375,38.984375
698,237.4453473,-272.4926176,110.9375,10.859375,434.375,38.984375
699,-63.37496523,1.296444855,110.9375,10.859375,434.375,38.984375
700,135.8437848,-260.7348051,110.9375,10.859375,434.375,38.984375
701,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
702,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
703,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
704,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
705,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
706,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
707,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
708,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
709,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
710,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
711,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
712,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
713,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
714,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
715,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
716,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
717,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
718,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
719,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
720,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
721,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
722,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
723,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
724,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
725,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
726,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
727,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
728,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
729,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
730,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
731,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
732,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
733,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
734,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
735,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
736,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
737,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
738,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
739,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
740,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
741,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
742,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
743,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
744,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
745,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
746,313.1484723,19.77300736,112.03125,17.0703125,348.4375,31.0546875
747,356.9765973,-50.77386764,112.03125,17.0703125,348.4375,31.0546875
748,269.3203473,130.6323824,112.03125,17.0703125,348.4375,31.0546875
749,143.8125348,-146.5160551,112.03125,17.0703125,348.4375,31.0546875
750,231.4687848,34.89019486,112.03125,17.0703125,348.4375,31.0546875
751,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
752,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
753,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
754,398.8125348,68.48394486,114.84375,6.0546875,432.8125,19.5703125
755,103.9687848,142.3901949,114.84375,6.0546875,432.8125,19.5703125
756,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
757,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
758,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
759,398.8125348,68.48394486,114.84375,6.0546875,432.8125,19.5703125
760,103.9687848,142.3901949,114.84375,6.0546875,432.8125,19.5703125
761,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
762,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
763,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
764,398.8125348,68.48394486,114.84375,6.0546875,432.8125,19.5703125
765,103.9687848,142.3901949,114.84375,6.0546875,432.8125,19.5703125
766,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
767,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
768,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
769,398.8125348,68.48394486,114.84375,6.0546875,432.8125,19.5703125
770,103.9687848,142.3901949,114.84375,6.0546875,432.8125,19.5703125
771,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
772,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
773,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
774,398.8125348,68.48394486,114.84375,6.0546875,432.8125,19.5703125
775,103.9687848,142.3901949,114.84375,6.0546875,432.8125,19.5703125
776,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
777,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
778,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
779,398.8125348,68.48394486,114.84375,6.0546875,432.8125,19.5703125
780,103.9687848,142.3901949,114.84375,6.0546875,432.8125,19.5703125
781,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
782,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
783,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
784,398.8125348,68.48394486,114.84375,6.0546875,432.8125,19.5703125
785,103.9687848,142.3901949,114.84375,6.0546875,432.8125,19.5703125
786,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
787,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
788,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
789,398.8125348,68.48394486,114.84375,6.0546875,432.8125,19.5703125
790,103.9687848,142.3901949,114.84375,6.0546875,432.8125,19.5703125
791,360.9609723,-101.1644926,114.84375,6.0546875,432.8125,19.5703125
792,325.1015973,83.60113236,114.84375,6.0546875,432.8125,19.5703125
793,396.8203473,-191.8676176,114.84375,6.0546875,432.8125,19.5703125
